	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
197	ENSEEUP00000008214|ENSEEUG00000009005|ENSEEUT00000009012|protein_coding|MASP1|mannan-ENSPCAP00000012024|ENSPCAG00000012819|ENSPCAT00000012873|protein_coding|MASP1|mannan	MA	0.0681138	0.31963400000000003	0.21309899999999998	1.27929e-11	1488	102.956	1385.04		116	29.9993	86.0007			0.0855168	1.7252:2.34215:1.09783:1.38063:0.35068:1	0.547398(0.455951:0.360124:0.826121)	-2137.16			
198	ENSEEUP00000008396|ENSEEUG00000009193|ENSEEUT00000009212|protein_coding|DACT1|dishevelled-ENSPCAP00000007938|ENSPCAG00000008508|ENSPCAT00000008497|protein_coding|DACT1|dishevelled	MA	0.08068560000000001	0.196324	0.41098199999999996	0.000118011	1614	135.93	1478.07		132	24.1364	107.86399999999999			0.09042460000000001	1.54791:1.47973:1.20431:1.49692:0.462167:1	0.529459(0.424334:0.386804:0.77724)	-2322.62			
199	ENSEEUP00000006444|ENSEEUG00000007042|ENSEEUT00000007058|protein_coding|KARS|lysyl-tRNA-ENSPCAP00000010065|ENSPCAG00000010790|ENSPCAT00000010786|protein_coding|KARS|lysyl-tRNA	MA	0.040693	0.182448	0.22303800000000001	4.3403e-06	1317	77.2524	1239.75		61	13.3207	47.6793			0.049007999999999996	1.07536:1.82509:0.752436:1.1088:0.118191:1	0.570108(0.476099:0.315488:0.918738)	-1719.89			
200	ENSEEUP00000012944|ENSEEUG00000014175|ENSEEUT00000014188|protein_coding|LRCH1|leucine-ENSPCAP00000012067|ENSPCAG00000012865|ENSPCAT00000012918|protein_coding|LRCH1|leucine	MA	0.0601749	0.158219	0.380325	0.00037479699999999996	1446	118.824	1327.18		92	17.5306	74.4694			0.0682316	0.997338:1.565:0.544673:1.2019:0.246748:1	0.551568(0.497608:0.294258:0.862839)	-1977.22			
201	ENSEEUP00000002796|ENSEEUG00000003031|ENSEEUT00000003044|protein_coding|HELB|DNA-ENSPCAP00000011010|ENSPCAG00000011755|ENSPCAT00000011788|protein_coding|HELB|DNA	MA	0.210637	0.276536	0.761696	0.0703649	2418	183.0	2235.0		432	41.9307	390.069			0.21562399999999998	0.956431:1.81321:0.692399:1.78087:0.191913:1	0.576613(0.459677:0.364415:0.905746)	-4063.98			
202	ENSEEUP00000013814|ENSEEUG00000015136|ENSEEUT00000015138|protein_coding|SYT2|synaptotagmin-ENSPCAP00000015206|ENSPCAG00000016264|ENSPCAT00000016245|protein_coding|SYT2|synaptotagmin	MA	0.021257599999999998	0.119111	0.17846900000000002	2.79733e-05	1227	82.3425	1144.66		33	9.480210000000001	23.5198			0.027824400000000003	2.8511:1.66294:1.87843:2.09364:0.699507:1	0.615476(0.528571:0.332143:0.985714)	-1509.48			
203	ENSEEUP00000002009|ENSEEUG00000002197|ENSEEUT00000002207|protein_coding|STAT1|signal-ENSPCAP00000005546|ENSPCAG00000005867|ENSPCAT00000005940|protein_coding|STAT1|signal	MA	0.0500167	0.0685159	0.730002	0.418304	1272	82.8634	1189.14		62	5.40261	56.5974			0.051221800000000005	1.26312:1.22457:1.50712:1.51298:1.33749:1	0.477747(0.414465:0.244089:0.774687)	-1694.33			
204	ENSEEUP00000007048|ENSEEUG00000007717|ENSEEUT00000007739|protein_coding|SUPV3L1|Suv3-ENSPCAP00000010926|ENSPCAG00000011670|ENSPCAT00000011702|protein_coding|SUPV3L1|Suv3	MA	0.0670829	0.159844	0.419677	0.000788226	1458	126.98	1331.02		102	18.892	83.10799999999999			0.07516160000000001	2.72571:2.92914:2.20822:2.88468:0.762094:1	0.50894(0.42401:0.323755:0.779055)	-2062.29			
205	ENSEEUP00000004645|ENSEEUG00000005114|ENSEEUT00000005085|protein_coding|KLHL15|kelch-ENSPCAP00000013701|ENSPCAG00000014693|ENSPCAT00000014663|protein_coding|KLHL15|kelch	MA	0.00987955	0.00019759099999999997	50.0	0.713136	1107	83.7529	1023.25		10	0.016343299999999998	9.98366			0.00914704	0.798676:0.504725:0.773132:0.97808:0.265015:1	0.579812(0.443662:0.36385:0.931925)	-1288.6			
206	ENSEEUP00000001331|ENSEEUG00000001468|ENSEEUT00000001472|protein_coding|MYB|MYB-ENSPCAP00000008591|ENSPCAG00000009197|ENSPCAT00000009202|protein_coding|MYB|MYB	MA	0.045638099999999994	0.239181	0.19080999999999998	1.42685e-08	1362	84.8007	1277.2		72	18.5863	53.4137			0.0576884	2.22069:1.88896:1.51394:1.77925:0.508241:1	0.491345(0.398802:0.326897:0.748336)	-1830.45			
207	ENSEEUP00000005826|ENSEEUG00000006364|ENSEEUT00000006381|protein_coding|ADAM10|ADAM-ENSPCAP00000010267|ENSPCAG00000010991|ENSPCAT00000011001|protein_coding|ADAM10|ADAM	MA	0.032192200000000004	0.0593415	0.5424899999999999	0.08325779999999999	1200	90.4318	1109.57		39	5.09393	33.9061			0.0342381	0.110467:1.17715:0.313055:1.33079:0.200818:1	0.545997(0.414821:0.383305:0.839864)	-1520.37			
208	ENSEEUP00000003772|ENSEEUG00000004176|ENSEEUT00000004150|protein_coding|ZNF16|zinc-ENSPCAP00000000087|ENSPCAG00000000098|ENSPCAT00000000093|protein_coding|ZNF16|zinc	MA	0.151001	0.981405	0.153862	1.0359899999999999e-44	1926	92.3593	1833.64		288	71.0291	216.97099999999998			0.190822	2.29383:2.47519:1.75522:2.09579:0.459615:1	0.634735(0.483645:0.420561:1)	-3096.59			
209	ENSEEUP00000006656|ENSEEUG00000007285|ENSEEUT00000007294|protein_coding|BAP1|BRCA1-ENSPCAP00000010839|ENSPCAG00000011581|ENSPCAT00000011607|protein_coding|BAP1|BRCA1	MA	0.0405426	0.22466599999999998	0.180457	1.98326e-10	1356	113.572	1242.43		70	23.5363	46.4637			0.0559638	2.34704:1.95762:1.67593:1.78451:0.716267:1	0.635965(0.550752:0.432331:0.924812)	-1808.27			
210	ENSEEUP00000003769|ENSEEUG00000004123|ENSEEUT00000004147|protein_coding|SPIRE2|spire-ENSPCAP00000011889|ENSPCAG00000012704|ENSPCAT00000012728|protein_coding|SPIRE2|spire	MA	0.07623150000000001	0.24783400000000003	0.307591	9.744639999999998e-08	1509	128.683	1380.32		124	28.8415	95.1585			0.0908653	1.06852:1.6142:0.665232:1.04912:0.326955:1	0.553928(0.475593:0.370293:0.8159)	-2189.04			
211	ENSEEUP00000002281|ENSEEUG00000002488|ENSEEUT00000002496|protein_coding|COCH|cochlin-ENSPCAP00000002166|ENSPCAG00000002318|ENSPCAT00000002303|protein_coding|COCH|cochlin	MA	0.0428378	0.065071	0.658323	0.307629	1308	105.68	1202.32		56	6.59617	49.4038			0.0446341	0.806138:2.18673:1.0529:1.99518:0.72111:1	0.608384(0.476483:0.402863:0.945808)	-1694.02			
212	ENSEEUP00000008216|ENSEEUG00000008986|ENSEEUT00000009014|protein_coding|STK39|serine/threonine-ENSPCAP00000012866|ENSPCAG00000013718|ENSPCAT00000013763|protein_coding|STK39|serine/threonine	MA	0.0149512	0.020390000000000002	0.733262	0.331436	1185	121.87	1063.13		18	2.43355	15.5664			0.0155106	1.92008:1.89477:2.40388:2.45534:1.01679:1	0.580122(0.516514:0.362385:0.861468)	-1410.42			
213	ENSEEUP00000000699|ENSEEUG00000000787|ENSEEUT00000000787|protein_coding|WNT5A|Wnt-ENSPCAP00000014177|ENSPCAG00000015200|ENSPCAT00000015162|protein_coding|WNT5A|Wnt	MA	0.0193121	0.041933099999999994	0.460546	0.142691	1137	82.2713	1054.73		23	3.3312800000000005	19.6687			0.0209489	0.645371:0.384824:0.51123:0.552481:0.40702:1	0.647368(0.486842:0.457895:0.997368)	-1393.46			
214	ENSEEUP00000009300|ENSEEUG00000010181|ENSEEUT00000010198|protein_coding|TMC8|transmembrane-ENSPCAP00000015388|ENSPCAG00000016389|ENSPCAT00000016439|protein_coding|TMC8|transmembrane	MA	0.111007	0.278231	0.398974	3.03137e-08	1701	192.167	1508.83		198	47.9116	150.088			0.12989900000000001	1.08151:1.34705:0.857302:1.02804:0.423487:1	0.618552(0.517857:0.415923:0.921875)	-2677.18			
215	ENSEEUP00000005759|ENSEEUG00000006334|ENSEEUT00000006308|protein_coding|PPARG|peroxisome-ENSPCAP00000000943|ENSPCAG00000001034|ENSPCAT00000001000|protein_coding|PPARG|peroxisome	MA	0.0296461	0.081039	0.365825	0.021302900000000003	1185	72.1882	1112.81		37	5.57284	31.4272			0.0327769	0.67621:0.717936:0.529496:0.749602:0.118694:1	0.614346(0.492405:0.350633:1)	-1494.19			
216	ENSEEUP00000007718|ENSEEUG00000008472|ENSEEUT00000008473|protein_coding|GGT7|gamma-glutamyltransferase-ENSPCAP00000014722|ENSPCAG00000015719|ENSPCAT00000015737|protein_coding|GGT7|gamma-glutamyltransferase	MA	0.0269947	0.08263150000000001	0.326687	0.00117661	1221	125.321	1095.68		39	10.1136	28.8864			0.0327051	2.24968:2.24461:1.61356:1.64176:0.344444:1	0.675419(0.626712:0.436073:0.96347)	-1545.65			
217	ENSEEUP00000000466|ENSEEUG00000000524|ENSEEUT00000000527|protein_coding|SASH1|SAM-ENSPCAP00000011423|ENSPCAG00000012146|ENSPCAT00000012233|protein_coding|SASH1|SAM	MA	0.111082	0.183724	0.604615	0.0176397	1650	133.77	1516.23		174	22.1569	151.843			0.116972	1.09386:1.06522:0.842826:1.04102:0.327844:1	0.487169(0.40251:0.329707:0.729289)	-2491.48			
218	ENSEEUP00000007800|ENSEEUG00000008588|ENSEEUT00000008562|protein_coding|TLR3|toll-ENSPCAP00000011260|ENSPCAG00000012102|ENSPCAT00000012057|protein_coding	MA	0.137837	0.184435	0.7473489999999999	0.18773299999999998	1596	115.569	1480.43		199	18.8207	180.179			0.141211	1.98566:2.23343:1.45921:2.01658:0.389821:1	0.477925(0.384658:0.256071:0.793046)	-2494.65			
219	ENSEEUP00000003552|ENSEEUG00000003897|ENSEEUT00000003899|protein_coding|CADM1|cell-ENSPCAP00000004255|ENSPCAG00000004538|ENSPCAT00000004536|protein_coding|CADM1|cell	MA	0.017405599999999997	0.055659600000000004	0.312715	0.0217997	1164	85.0405	1078.96		23	4.63	18.37			0.0202004	0.818829:0.622303:0.481194:0.637702:0.136016:1	0.61524(0.533784:0.376126:0.935811)	-1405.37			
220	ENSEEUP00000010478|ENSEEUG00000011516|ENSEEUT00000011489|protein_coding|INHBA|inhibin-ENSPCAP00000001731|ENSPCAG00000001885|ENSPCAT00000001841|protein_coding|INHBA|inhibin	MA	0.0316864	0.12454100000000001	0.25442600000000004	0.000295362	1239	93.4349	1145.57		45	10.9239	34.0761			0.03868869999999999	1.97207:1.80132:1.90244:1.96494:0.687435:1	0.648953(0.532609:0.416667:0.997585)	-1588.14			
221	ENSEEUP00000000911|ENSEEUG00000001020|ENSEEUT00000001021|protein_coding|FLCN|folliculin-ENSPCAP00000002712|ENSPCAG00000002883|ENSPCAT00000002882|protein_coding|FLCN|folliculin	MA	0.0122939	0.0806695	0.152398	8.021390000000001e-05	1104	95.5187	1008.48		19	7.28245	11.7176			0.018209799999999998	2.62277:3.5149:2.20558:2.51166:0.01:1	0.619876(0.516241:0.416473:0.926914)	-1338.71			
222	ENSEEUP00000007229|ENSEEUG00000007961|ENSEEUT00000007935|protein_coding|BAG5|BCL2-ENSPCAP00000010758|ENSPCAG00000011568|ENSPCAT00000011519|protein_coding|BAG5|BCL2	MA	0.06978580000000001	0.110266	0.632887	0.127487	1380	92.6109	1287.39		93	9.49193	83.5081			0.0725024	1.66522:2.00332:1.31202:1.60483:0.343992:1	0.638043(0.578261:0.33587:1)	-1895.85			
223	ENSEEUP00000009234|ENSEEUG00000010098|ENSEEUT00000010126|protein_coding|CPNE5|copine-ENSPCAP00000014434|ENSPCAG00000015421|ENSPCAT00000015438|protein_coding|CPNE5|copine	MA	0.0062388999999999995	1.39389	0.00447589	0.0	1041	1.68577	1039.31		8	2.12795	5.87205			0.00848604	0.170268:25.6461:0.126897:0.13574:0.01:1	0.532495(0.421384:0.327044:0.849057)	-1185.61			
224	ENSEEUP00000002447|ENSEEUG00000002641|ENSEEUT00000002673|protein_coding-ENSPCAP00000004925|ENSPCAG00000005088|ENSPCAT00000005257|protein_coding|PTPRC|protein	MA	0.212644	0.438587	0.484838	5.015870000000001e-07	2355	141.143	2213.86		437	50.7858	386.214			0.226185	1.17439:1.25528:1.01818:1.29925:0.541687:1	0.512543(0.393114:0.331865:0.81265)	-3992.44			
225	ENSEEUP00000008701|ENSEEUG00000009575|ENSEEUT00000009548|protein_coding|FIGNL1|fidgetin-ENSPCAP00000008782|ENSPCAG00000009463|ENSPCAT00000009414|protein_coding|FIGNL1|fidgetin	MA	0.12207	0.429446	0.28425100000000003	3.78356e-12	1728	107.60799999999999	1620.39		211	39.9597	171.04			0.14121199999999998	1.68558:1.98074:1.2586:1.25545:0.984777:1	0.60963(0.484444:0.418519:0.925926)	-2702.76			
226	ENSEEUP00000008069|ENSEEUG00000008867|ENSEEUT00000008858|protein_coding|TGFBR2|transforming-ENSPCAP00000009312|ENSPCAG00000009995|ENSPCAT00000009977|protein_coding|TGFBR2|transforming	MA	0.0644489	0.35791	0.18007	3.885e-10	1260	64.0532	1195.95		91	20.8614	70.1386			0.0793672	0.884267:0.866446:0.708116:0.737757:0.420704:1	0.547362(0.429856:0.335432:0.876799)	-1778.21			
227	ENSEEUP00000004113|ENSEEUG00000004540|ENSEEUT00000004520|protein_coding|BMP2|bone-ENSPCAP00000009364|ENSPCAG00000010097|ENSPCAT00000010031|protein_coding|BMP2|bone	MA	0.0414375	0.0621107	0.6671560000000001	0.280175	1182	98.009	1083.99		49	5.84808	43.1519			0.0431517	0.977642:1.39959:0.790194:1.18373:0.148288:1	0.655696(0.548101:0.421519:0.997468)	-1549.26			
228	ENSEEUP00000008942|ENSEEUG00000009804|ENSEEUT00000009812|protein_coding|SYK|spleen-ENSPCAP00000015819|ENSPCAG00000016893|ENSPCAT00000016904|protein_coding|SYK|spleen	MA	0.0458338	0.0367659	1.24664	0.785425	1254	96.0834	1157.92		54	3.37006	50.6299			0.045139	1.17516:1.26584:1.03641:1.38798:0.367286:1	0.548093(0.45937:0.338308:0.8466)	-1653.79			
229	ENSEEUP00000002378|ENSEEUG00000002593|ENSEEUT00000002599|protein_coding|MARCH7|membrane-ENSPCAP00000001243|ENSPCAG00000001325|ENSPCAT00000001323|protein_coding|MARCH7|membrane	MA	0.0803735	0.199417	0.403042	0.000304898	1470	104.42399999999999	1365.58		115	18.3393	96.6607			0.08882999999999999	1.84957:1.0698:0.578401:1.30033:0.104839:1	0.52944(0.368234:0.418091:0.801994)	-2035.59			
230	ENSEEUP00000014233|ENSEEUG00000015588|ENSEEUT00000015593|protein_coding|RASAL1|RAS-ENSPCAP00000007851|ENSPCAG00000008352|ENSPCAT00000008399|protein_coding|RASAL1|RAS	MA	0.0909912	0.114748	0.792966	0.306244	1449	167.956	1281.04		125	17.7351	107.265			0.09374489999999999	0.741456:1.30738:0.437738:1.08029:0.24639:1	0.629032(0.570458:0.406621:0.910017)	-2126.37			
231	ENSEEUP00000003196|ENSEEUG00000003491|ENSEEUT00000003507|protein_coding|TKFC|triokinase-ENSPCAP00000010593|ENSPCAG00000011290|ENSPCAT00000011344|protein_coding|TKFC|triokinase	MA	0.0711252	0.1324	0.5372	0.014349200000000001	1425	160.56	1264.44		104	19.8832	84.1168			0.07802919999999999	0.895478:1.1153:0.655934:0.826722:0.266054:1	0.658508(0.59965:0.460664:0.91521)	-1986.29			
232	ENSEEUP00000011931|ENSEEUG00000013092|ENSEEUT00000013090|protein_coding|TGFBR1|transforming-ENSPCAP00000013638|ENSPCAG00000014600|ENSPCAT00000014594|protein_coding|TGFBR1|transforming	MA	0.00626112	0.028304500000000003	0.22120599999999999	0.0156985	1041	75.4055	965.5939999999999		8	2.08735	5.91265			0.00785785	21.4821:21.2794:28.7478:28.1432:22.1754:1	0.554371(0.432836:0.361407:0.86887)	-1204.07			
233	ENSEEUP00000002858|ENSEEUG00000003113|ENSEEUT00000003117|protein_coding|GLMN|glomulin,-ENSPCAP00000004366|ENSPCAG00000004627|ENSPCAT00000004656|protein_coding|GLMN|glomulin,	MA	0.08745189999999999	0.09750589999999999	0.8968879999999999	0.592046	1422	115.796	1306.2		115	10.3444	104.656			0.0882706	2.08342:2.77142:1.46633:2.3679:0.778011:1	0.592593(0.529762:0.27877:0.969246)	-2030.62			
234	ENSEEUP00000007761|ENSEEUG00000008518|ENSEEUT00000008518|protein_coding|ERLEC1|endoplasmic-ENSPCAP00000014127|ENSPCAG00000015107|ENSPCAT00000015110|protein_coding|ERLEC1|endoplasmic	MA	0.018936	0.160593	0.11791300000000002	1.14741e-07	1089	73.2495	1015.75		30	11.3848	18.6152			0.0284642	2.77012:3.08555:2.12342:2.3377:0.158766:1	0.563705(0.477273:0.339876:0.873967)	-1366.28			
235	ENSEEUP00000001702|ENSEEUG00000001870|ENSEEUT00000001869|protein_coding|WNT11|Wnt-ENSPCAP00000012387|ENSPCAG00000013297|ENSPCAT00000013258|protein_coding|WNT11|Wnt	MA	0.0151542	0.13008699999999998	0.11649300000000001	7.639589999999999e-07	1062	84.5435	977.456		25	10.6526	14.3474			0.0243037	3.56302:3.40583:2.3473:2.43746:0.145974:1	0.669014(0.525352:0.484507:0.997183)	-1324.82			
236	ENSEEUP00000006417|ENSEEUG00000007050|ENSEEUT00000007030|protein_coding|HSPD1|heat-ENSPCAP00000008827|ENSPCAG00000009458|ENSPCAT00000009462|protein_coding|HSPD1|heat	MA	0.013441499999999999	0.0445949	0.301413	0.0342231	1098	83.3049	1014.7		17	3.6392	13.3608			0.015805100000000002	0.616236:0.705092:0.423842:0.510502:0.01:1	0.602862(0.554524:0.330626:0.923434)	-1246.13			
237	ENSEEUP00000011177|ENSEEUG00000012263|ENSEEUT00000012253|protein_coding|IP6K2|inositol-ENSPCAP00000002954|ENSPCAG00000003176|ENSPCAT00000003146|protein_coding|IP6K2|inositol	MA	0.021254099999999998	0.012442100000000001	1.7082400000000002	0.904924	1095	89.4748	1005.53		22	1.08925	20.9107			0.020534	6.97423:7.23763:7.53182:7.61555:2.06781:1	0.593505(0.523474:0.329812:0.92723)	-1329.43			
238	ENSEEUP00000014416|ENSEEUG00000015783|ENSEEUT00000015791|protein_coding|SCIN|scinderin-ENSPCAP00000005318|ENSPCAG00000005648|ENSPCAT00000005698|protein_coding|SCIN|scinderin	MA	0.0654854	0.062071900000000006	1.0549899999999999	0.9988940000000001	1257	96.4423	1160.56		77	5.62231	71.3777			0.0652235	0.3866:0.882946:0.334034:0.903882:0.0969026:1	0.572995(0.487782:0.337406:0.893797)	-1707.92			
239	ENSEEUP00000005547|ENSEEUG00000006058|ENSEEUT00000006079|protein_coding|MAP3K3|mitogen-activated-ENSPCAP00000002145|ENSPCAG00000002260|ENSPCAT00000002281|protein_coding|MAP3K3|mitogen-activated	MA	0.028392400000000005	0.08829830000000001	0.32155100000000003	0.00520512	1143	89.9798	1053.02		36	7.558160000000001	28.4418			0.0331083	1.23323:1.60305:0.909882:1.30072:0.01:1	0.494139(0.39526:0.338685:0.748471)	-1431.89			
240	ENSEEUP00000007101|ENSEEUG00000007825|ENSEEUT00000007795|protein_coding|BMP4|bone-ENSPCAP00000000527|ENSPCAG00000000570|ENSPCAT00000000560|protein_coding|BMP4|bone	MA	0.038907	0.0888754	0.43777	0.0195794	1146	97.6912	1048.31		47	8.24903	38.751			0.043166500000000003	1.18693:1.22003:0.886649:1.20998:0.162449:1	0.642387(0.550617:0.406173:0.97037)	-1502.29			
241	ENSEEUP00000005298|ENSEEUG00000005794|ENSEEUT00000005811|protein_coding|SETD6|SET-ENSPCAP00000002984|ENSPCAG00000003187|ENSPCAT00000003178|protein_coding|SETD6|SET	MA	0.09016469999999999	0.09464360000000001	0.952676	0.87895	1413	160.866	1252.13		117	13.9032	103.09700000000001			0.09067460000000001	1.19206:1.86515:0.6561:1.6439:0.18119:1	0.680791(0.634534:0.408898:0.998941)	-2051.73			
242	ENSEEUP00000014327|ENSEEUG00000015691|ENSEEUT00000015692|protein_coding|FYN|FYN-ENSPCAP00000012794|ENSPCAG00000013684|ENSPCAT00000013687|protein_coding|FYN|FYN	MA	0.00318197	0.014370099999999998	0.22143000000000002	0.0309297	1008	76.6135	931.3860000000001		4	1.08345	2.91655			0.00403233	1.39905:2.38841:3.09927:4.98421:9.91635:1	0.585749(0.475845:0.375604:0.905797)	-1147.66			
243	ENSEEUP00000003990|ENSEEUG00000004403|ENSEEUT00000004386|protein_coding|ENPP4|ectonucleotide-ENSPCAP00000005025|ENSPCAG00000005403|ENSPCAT00000005368|protein_coding|ENPP4|ectonucleotide	MA	0.08280230000000001	0.229971	0.360055	0.00018680200000000002	1344	79.527	1264.47		114	16.9521	97.0479			0.09151060000000001	1.59697:1.62546:1.28589:1.56164:0.537411:1	0.615442(0.504454:0.344098:0.997773)	-1942.1			
244	ENSEEUP00000004912|ENSEEUG00000005379|ENSEEUT00000005397|protein_coding|C1S|complement-ENSPCAP00000015395|ENSPCAG00000016423|ENSPCAT00000016446|protein_coding|C1S|complement	MA	0.169163	0.329162	0.5139199999999999	0.000255221	1716	117.6	1598.4		261	32.6858	228.31400000000002			0.180128	0.687135:0.73134:0.578274:0.738637:0.24273:1	0.601235(0.504444:0.376296:0.922963)	-2805.89			
245	ENSEEUP00000010698|ENSEEUG00000011726|ENSEEUT00000011725|protein_coding|TRAF3IP2|TRAF3-ENSPCAP00000000876|ENSPCAG00000000941|ENSPCAT00000000930|protein_coding|TRAF3IP2|TRAF3	MA	0.12215799999999999	0.713892	0.17111600000000002	1.26418e-37	1650	128.564	1521.44		232	76.6942	155.306			0.168265	1.54114:1.64346:1.20725:1.28185:0.592797:1	0.666083(0.58669:0.430823:0.980736)	-2671.18			
246	ENSEEUP00000010327|ENSEEUG00000011306|ENSEEUT00000011323|protein_coding|HGF|hepatocyte-ENSPCAP00000002676|ENSPCAG00000002828|ENSPCAT00000002841|protein_coding|HGF|hepatocyte	MA	0.03664	0.186022	0.196966	1.11672e-05	1062	58.9775	1003.02		44	10.1155	33.8845			0.0449359	2.56633:2.97794:3.01821:3.07358:1.44411:1	0.481013(0.352622:0.337251:0.753165)	-1384.13			
247	ENSEEUP00000012541|ENSEEUG00000013732|ENSEEUT00000013758|protein_coding|OS9|OS9-ENSPCAP00000003211|ENSPCAG00000003399|ENSPCAT00000003417|protein_coding|OS9|OS9	MA	0.0839168	0.257712	0.325623	3.98784e-07	1422	113.965	1308.03		125	26.3861	98.6139			0.0978455	1.2042:1.24214:0.920085:1.13137:0.166929:1	0.574158(0.538462:0.3273:0.856712)	-2051.96			
248	ENSEEUP00000006215|ENSEEUG00000006838|ENSEEUT00000006804|protein_coding|MSTN|myostatin-ENSPCAP00000009594|ENSPCAG00000010268|ENSPCAT00000010281|protein_coding|MSTN|myostatin	MA	0.0250065	0.0832021	0.300552	0.00980917	1086	69.7549	1016.25		30	5.57758	24.4224			0.0287445	1.81291:2.68226:2.3344:2.36872:0.817271:1	0.630395(0.5:0.393939:0.997245)	-1358.8			
249	ENSEEUP00000011709|ENSEEUG00000012778|ENSEEUT00000012854|protein_coding|DPP4|dipeptidyl-ENSPCAP00000002714|ENSPCAG00000002821|ENSPCAT00000002885|protein_coding|DPP4|dipeptidyl	MA	0.0885529	0.105904	0.83616	0.517521	1317	77.9746	1239.03		107	7.489489999999999	99.5105			0.0895802	0.559833:2.03449:0.706597:1.78392:0.669344:1	0.466667(0.35:0.296053:0.753947)	-1890.43			
250	ENSEEUP00000006690|ENSEEUG00000007304|ENSEEUT00000007332|protein_coding|HDAC10|histone-ENSPCAP00000001410|ENSPCAG00000001466|ENSPCAT00000001498|protein_coding|HDAC10|histone	MA	0.154174	0.313814	0.491292	8.592980000000001e-06	1752	167.24099999999999	1584.76		254	44.9125	209.088			0.169413	0.749731:1.84327:0.360713:0.733796:0.346029:1	0.680386(0.659299:0.436738:0.945122)	-2848.33			
251	ENSEEUP00000006590|ENSEEUG00000007216|ENSEEUT00000007221|protein_coding|PRKAR1A|protein-ENSPCAP00000015471|ENSPCAG00000016546|ENSPCAT00000016531|protein_coding|PRKAR1A|protein	MA	0.004856	0.0354586	0.136949	0.036168900000000004	966	51.2991	914.701		6	1.7432299999999998	4.2567699999999995			0.00648115	0.733146:1.48643:0.594022:0.618952:0.680581:1	0.649068(0.555901:0.391304:1)	-1093.62			
252	ENSEEUP00000012690|ENSEEUG00000013924|ENSEEUT00000013917|protein_coding|ACOD1|aconitate-ENSPCAP00000007316|ENSPCAG00000007850|ENSPCAT00000007815|protein_coding|ACOD1|aconitate	MA	0.10663900000000001	0.224704	0.474574	0.000715218	1416	127.023	1288.98		151	25.9638	125.036			0.11723	1.44063:1.52935:1.17496:1.51414:0.413334:1	0.663136(0.567797:0.42161:1)	-2150.33			
253	ENSEEUP00000014254|ENSEEUG00000015619|ENSEEUT00000015614|protein_coding|TRAF4|TNF-ENSPCAP00000015925|ENSPCAG00000017021|ENSPCAT00000017017|protein_coding|TRAF4|TNF	MA	0.00657187	0.0310756	0.21148000000000003	0.022180000000000002	948	77.9824	870.018		8	2.38138	5.61862			0.00858755	18.1827:20.7752:25.9144:24.1641:20.7932:1	0.579196(0.485816:0.379433:0.87234)	-1115.38			
